popularity,acousticness,danceability,instrumentalness,speechiness,liveness,energy,loudness,valence,duration_ms,tempo,key,mode
67,0.193,0.856,0,0.074,0.0688,0.632,-3.692,0.697,180493,112.009,6,0
67,0.212,0.653,0,0.0449,0.111,0.859,-3.048,0.706,218387,174.038,0,1
67,0.445,0.715,0.000284,0.432,0.103,0.71,-9.504,0.526,215556,162.043,4,1
67,0.725,0.657,0.73,0.0395,0.279,0.159,-15.618,0.0833,175229,100.018,4,0
67,0.204,0.835,0.000423,0.128,0.283,0.527,-7.272,0.611,218200,106.003,7,0
67,0.174,0.812,0,0.0376,0.123,0.37,-6.505,0.744,200173,124.938,8,1
67,0.000683,0.499,0.136,0.116,0.0871,0.97,-2.838,0.0506,340132,106.558,0,1
67,0.0747,0.734,0.000577,0.0806,0.0968,0.607,-7.249,0.518,258853,90.023,8,0
67,0.00626,0.879,0.0433,0.0883,0.0653,0.58,-4.797,0.312,211304,92.004,2,1
67,0.146,0.855,0.000854,0.0534,0.107,0.512,-8.165,0.144,224512,146.075,11,1
67,0.982,0,0.176,0,0.127,0.0109,-20.829,0,235135,0,5,1
67,0.386,0.824,0,0.0323,0.522,0.534,-7.115,0.823,180543,107.552,9,1
67,0.0213,0.589,0.165,0.0426,0.31,0.614,-7.528,0.318,245000,119.837,0,0
67,0.214,0.519,0,0.365,0.0571,0.828,-5.523,0.929,211224,139.413,5,1
67,0.0585,0.682,3.18E-05,0.0591,0.226,0.955,-5.02,0.451,198684,124.999,4,0
67,0.114,0.648,0.0462,0.0293,0.116,0.594,-7.027,0.544,244013,113.983,11,0
67,0.329,0.686,0,0.131,0.136,0.693,-6.245,0.699,197876,124.206,0,0
67,0.000827,0.216,0.000466,0.153,0.133,0.203,-26.57,0.039,157361,132.84,0,0
67,0.0494,0.586,5.54E-06,0.0804,0.0939,0.813,-6.357,0.655,179374,149.812,8,0
67,0.665,0.741,0.854,0.0308,0.116,0.592,-9.059,0.822,310133,111.984,6,0
67,0.872,0.361,0,0.0369,0.0987,0.311,-11.748,0.323,212773,89.362,2,0
67,0.0214,0.827,4.13E-06,0.0744,0.043,0.739,-6.391,0.352,183020,95.999,8,1
67,0.205,0.74,0,0.0686,0.107,0.74,-3.647,0.717,219600,93.95,5,0
67,0.944,0.284,0.691,0.439,0.108,0.501,-32.431,0.169,137183,68.631,10,0
67,0.554,0.744,6.96E-06,0.156,0.102,0.769,-4.112,0.784,188907,175.999,11,1
67,0.327,0.711,0,0.247,0.0887,0.903,-2.723,0.467,284981,140.015,6,0
67,0.901,0.5,0,0.0307,0.104,0.295,-7.894,0.273,236907,135.076,10,1
67,0.187,0.857,0.00181,0.194,0.0851,0.772,-4.736,0.589,164765,94.028,10,0
67,0.0922,0.708,0,0.21,0.0541,0.552,-5.552,0.686,196707,147.834,10,0
67,0.293,0.739,0,0.128,0.477,0.627,-6.063,0.251,336149,134.045,9,0
68,0.0748,0.57,0,0.0905,0.199,0.903,-4.835,0.603,175273,93.943,9,1
68,0.11,0.867,0,0.315,0.157,0.774,-5.791,0.549,142498,130.007,11,0
68,0.257,0.748,0,0.194,0.13,0.578,-5.72,0.166,192606,140.016,9,1
68,0.75,0.629,0,0.0334,0.0853,0.464,-8.72,0.523,195053,156.051,4,1
68,0.259,0.494,1.15E-06,0.0282,0.109,0.634,-4.933,0.28,241147,156.03,7,1
68,0.0248,0.566,0,0.0439,0.0783,0.765,-6.337,0.604,196440,156.036,2,1
68,0.447,0.735,1.37E-06,0.191,0.0956,0.334,-11.59,0.594,214805,148.09,5,0
68,0.0267,0.592,0,0.0512,0.352,0.891,-3.144,0.674,174255,99.983,10,1
68,0.00529,0.734,0,0.285,0.183,0.751,-7.26,0.56,159916,161.997,1,1
68,0.371,0.856,0,0.169,0.109,0.694,-4.393,0.489,324189,122.08,2,1
68,0.136,0.544,0,0.0621,0.106,0.524,-7.914,0.117,129429,81.982,8,1
68,0.312,0.767,0,0.0523,0.0973,0.715,-4.934,0.577,193618,149.957,8,0
68,0.148,0.79,0.000947,0.284,0.126,0.768,-5.638,0.691,131139,80.029,6,1
68,0.458,0.561,0,0.0381,0.138,0.717,-5.72,0.455,206400,79.993,8,1
68,0.0227,0.876,1.16E-05,0.109,0.107,0.608,-6.019,0.259,199680,124.984,8,1
68,0.792,0.802,0.163,0.0312,0.0783,0.382,-7.356,0.581,196800,99.969,10,1
68,0.122,0.565,0.0469,0.0311,0.108,0.438,-8.722,0.211,361760,133.949,7,1
68,0.229,0.797,0,0.0479,0.224,0.731,-4.443,0.623,228387,146.93,9,0
68,0.0257,0.884,0,0.265,0.307,0.505,-8.322,0.582,168627,148.042,1,1
68,0.111,0.872,0,0.359,0.144,0.591,-6.952,0.696,205352,131.982,6,0
68,0.43,0.647,0.000258,0.21,0.119,0.537,-12.006,0.846,142500,84.46,6,0
68,0.654,0.512,0,0.285,0.148,0.512,-6.008,0.434,201609,95.11,4,0
68,0.155,0.756,0.00285,0.162,0.33,0.867,-3.626,0.666,156780,129.983,7,1
68,0.0764,0.398,0,0.0392,0.0848,0.716,-5.254,0.494,193429,117.295,0,1
68,0.782,0.356,0,0.0652,0.109,0.388,-8.532,0.573,197183,175.123,9,1
68,0.0355,0.782,0,0.341,0.0615,0.633,-4.644,0.749,175213,150.055,8,1
68,0.814,0.516,4.50E-06,0.249,0.0995,0.546,-9.105,0.515,271733,78.267,5,1
68,0.877,0.24,0.00092,0.0329,0.1,0.116,-13.216,0.0937,188324,77.349,0,1
68,0.049,0.767,0,0.103,0.115,0.543,-7.881,0.485,177140,106.029,1,0
68,0.00605,0.534,0.0929,0.0495,0.108,0.724,-4.675,0.503,207813,81.846,6,0
68,0.278,0.765,1.87E-05,0.39,0.609,0.542,-6.755,0.734,153351,171.945,1,1
68,0.372,0.889,0,0.327,0.0926,0.516,-8.852,0.732,199012,140.005,8,1
68,0.114,0.762,0,0.11,0.0271,0.604,-5.296,0.847,97960,168.007,7,0
68,0.167,0.491,0,0.103,0.458,0.867,-2.313,0.602,189187,167.965,6,0
68,0.00183,0.938,0,0.144,0.077,0.5,-10.08,0.462,201707,140.011,4,0
68,0.549,0.401,0,0.089,0.164,0.507,-7.001,0.236,207720,180.159,2,1
68,0.0108,0.729,0,0.25,0.162,0.687,-8.06,0.683,179831,160.085,8,0
68,0.0867,0.917,0,0.266,0.588,0.679,-6.083,0.453,191700,102.449,6,1
68,0.014,0.635,3.72E-05,0.0536,0.103,0.537,-10.45,0.885,197947,117.942,6,0
68,0.0311,0.472,0.0308,0.134,0.101,0.605,-4.437,0.212,268000,128.375,8,1
68,0.0129,0.76,0.00351,0.0569,0.106,0.579,-7.374,0.125,213600,100.01,0,1
68,0.0643,0.78,0.0313,0.0671,0.174,0.492,-3.4,0.374,94246,143.983,5,0
68,0.191,0.675,0,0.204,0.104,0.23,-10.363,0.101,211920,173.962,1,0
68,0.112,0.793,1.68E-06,0.357,0.15,0.344,-9.757,0.45,233880,166.105,6,1
68,0.129,0.853,0,0.331,0.267,0.637,-5.924,0.496,156195,86.048,3,0
68,0.791,0.841,0,0.358,0.0872,0.406,-12.389,0.384,97907,110.061,7,1
68,0.000424,0.695,0.0023,0.0478,0.365,0.686,-8.147,0.354,93447,105.219,9,0
68,0.105,0.305,0.0495,0.0554,0.0906,0.715,-7.54,0.29,251015,82.977,7,1
68,0.908,0.541,0,0.368,0.163,0.208,-17.989,0.65,184272,94.927,1,0
68,0.461,0.748,4.70E-06,0.0381,0.0834,0.739,-1.972,0.962,228853,115.966,7,1
68,0.872,0.606,2.02E-05,0.0276,0.106,0.478,-6.035,0.266,237920,77.086,7,1
68,0.182,0.805,3.41E-06,0.363,0.346,0.479,-9.238,0.363,152500,80.454,6,0
68,0.0166,0.764,1.06E-06,0.0655,0.103,0.672,-4.274,0.594,180813,150.021,6,0
68,0.796,0.676,0,0.0347,0.139,0.412,-7.97,0.47,157600,124.891,8,1
68,0.771,0.617,0,0.0326,0.0809,0.315,-7.998,0.447,227434,119.822,3,1
68,0.443,0.867,0,0.178,0.117,0.663,-5.838,0.481,219733,121.978,10,0
68,0.801,0.324,0,0.0337,0.115,0.197,-10.191,0.338,227887,178.893,8,1
68,0.0441,0.809,0,0.108,0.341,0.737,-5.186,0.367,226938,80.025,1,1
68,0.0639,0.766,0,0.101,0.207,0.622,-5.292,0.679,191493,140.076,5,0
68,0.915,0.404,0.00252,0.0344,0.134,0.564,-7.013,0.371,170573,93.631,11,0
68,0.00652,0.491,0.125,0.143,0.0906,0.915,-4.834,0.582,295576,134.947,11,1
68,0.263,0.6,0,0.0308,0.588,0.528,-6.554,0.142,284853,108.025,0,1
68,0.0342,0.757,5.87E-05,0.185,0.136,0.73,-6.304,0.452,189533,90.013,7,1
68,0.266,0.817,0,0.283,0.0992,0.74,-4.566,0.674,215151,130.04,11,0
68,0.975,0.714,0.904,0.0556,0.354,0.131,-21.958,0.685,152920,113.032,5,1
68,0.0911,0.706,0,0.215,0.347,0.855,-5.377,0.293,201253,107.184,10,1
68,0.0133,0.795,0,0.259,0.113,0.789,-5.21,0.535,134417,149.961,2,1
68,0.984,0.144,0.699,0.0582,0.106,0.888,-30.462,0.00987,102563,139.074,10,0
68,0.00139,0.592,1.74E-05,0.0442,0.189,0.937,-4.905,0.529,209573,102.073,11,1
68,0.188,0.772,0,0.0468,0.434,0.803,-3.035,0.853,242160,94.981,1,1
68,0.00812,0.653,0.000207,0.0556,0.126,0.946,-3.757,0.653,165714,125.966,5,0
68,0.0115,0.633,0,0.0359,0.103,0.478,-5.571,0.692,150467,159.951,0,1
68,0.82,0.681,0,0.0339,0.285,0.34,-8.617,0.417,179998,129.98,7,1
68,0.0831,0.884,0,0.221,0.118,0.541,-5.608,0.274,194936,105.009,11,1
68,0.0524,0.728,0,0.176,0.0658,0.584,-7.255,0.365,166852,161.9,10,0
68,0.279,0.728,4.71E-06,0.0683,0.143,0.801,-2.942,0.416,226627,130.059,8,0
68,0.411,0.74,0,0.0546,0.0578,0.804,-2.187,0.791,198796,150.013,3,1
68,0.272,0.312,0,0.0397,0.0901,0.499,-6.282,0.191,273640,148.173,7,1
68,0.103,0.541,0,0.0889,0.0779,0.661,-5.838,0.285,275696,149.926,1,1
68,0.565,0.631,0,0.0886,0.635,0.609,-7.394,0.38,198351,119.636,1,1
68,0.535,0.577,0,0.0375,0.207,0.641,-6.628,0.819,256171,139.155,8,1
68,0.116,0.62,0,0.0724,0.312,0.778,-4.622,0.386,227413,147.012,8,0
68,0.431,0.816,0.0899,0.0752,0.0995,0.492,-7.464,0.766,234370,115.989,10,0
68,0.799,0.444,0,0.03,0.114,0.398,-8.01,0.361,228147,79.874,6,1
68,0.887,0.559,0,0.0414,0.107,0.157,-10.132,0.348,190430,130.877,1,1
68,0.689,0.719,0,0.0424,0.103,0.825,-3.627,0.789,206550,100.006,5,0
68,0.89,0.535,0,0.362,0.0964,0.384,-10.049,0.767,159573,145.947,9,0
68,0.315,0.616,0,0.067,0.175,0.833,-3.314,0.595,196018,97.898,3,0
68,0.0706,0.786,0,0.0678,0.236,0.712,-5.349,0.795,180231,130.144,3,0
68,0.197,0.863,0,0.0379,0.0793,0.641,-4.543,0.964,182307,129.898,9,0
68,0.0149,0.785,0.00666,0.0369,0.0661,0.744,-4.249,0.833,208863,126.018,3,0
68,0.921,0.65,0,0.0519,0.127,0.171,-9.005,0.284,173237,119.522,6,1
68,0.869,0.693,0,0.0356,0.11,0.257,-7.785,0.603,182667,90.012,6,1
69,0.349,0.762,0,0.202,0.127,0.383,-10.098,0.44,134213,92.947,5,0
69,0.00951,0.455,0,0.0564,0.143,0.892,-3.218,0.641,198880,75.218,6,1
69,0.0918,0.834,0,0.0821,0.0759,0.621,-6.156,0.613,244506,140.05,7,1
69,0.391,0.452,0,0.0534,0.303,0.79,-5.01,0.362,251906,143.861,4,1
69,0.363,0.607,0,0.0323,0.258,0.514,-6.631,0.414,188291,75.978,4,1
69,0.0936,0.79,0,0.212,0.357,0.518,-6.571,0.487,151837,97.986,8,1
69,0.0367,0.85,0,0.345,0.155,0.785,-4.963,0.718,343099,145.063,8,0
69,0.0779,0.822,0,0.285,0.161,0.503,-6.889,0.408,162591,71.524,11,0
69,0.274,0.654,0.249,0.0586,0.103,0.47,-10.383,0.462,202597,77.083,1,0
69,0.243,0.734,0,0.0571,0.101,0.765,-6.047,0.512,215385,156.04,5,1
69,0.0213,0.822,0,0.574,0.0757,0.35,-12.207,0.346,186000,77.528,1,0
69,0.568,0.851,0,0.0505,0.13,0.541,-6.825,0.448,235545,124.959,0,1
69,0.453,0.905,0.000285,0.0662,0.13,0.562,-7.884,0.507,206500,139.997,8,1
69,0.862,0.478,0.00113,0.0339,0.176,0.33,-12.4,0.413,232812,79.484,11,0
69,0.36,0.563,0.00243,0.121,0.0955,0.366,-6.896,0.768,240597,85.352,11,0
69,0.764,0.777,2.25E-06,0.0392,0.155,0.635,-6.323,0.653,184360,138.04,5,0
69,0.512,0.674,2.10E-06,0.0272,0.331,0.616,-3.471,0.551,230625,94.934,7,1
69,0.00221,0.844,0.00122,0.533,0.7,0.52,-10.626,0.289,203897,149.995,5,0
69,0.402,0.514,2.56E-05,0.28,0.191,0.506,-7.095,0.312,166998,88.044,10,0
69,0.27,0.886,2.58E-05,0.255,0.0864,0.473,-7.338,0.438,200205,135.065,7,0
69,0.0718,0.824,0,0.221,0.106,0.584,-7.098,0.219,188600,139.965,10,0
69,0.525,0.921,1.12E-06,0.209,0.123,0.607,-7.397,0.753,197079,140.071,1,1
69,0.692,0.6,0.00958,0.294,0.137,0.319,-10.272,0.507,250001,141.96,0,1
69,0.832,0.593,0,0.397,0.108,0.37,-11.674,0.312,262360,135.391,11,0
69,0.908,0.545,0,0.132,0.0942,0.169,-16.249,0.482,124853,98.225,0,1
69,0.0128,0.728,0,0.206,0.0882,0.727,-3.585,0.89,171467,143.144,2,1
69,0.0201,0.768,0,0.259,0.268,0.471,-8.406,0.405,267427,131.023,2,1
69,0.318,0.652,2.87E-06,0.0353,0.208,0.643,-5.667,0.109,228227,104.932,9,0
69,0.15,0.738,0,0.0437,0.132,0.824,-5.165,0.386,204360,138.039,5,0
69,0.61,0.762,0,0.0866,0.464,0.621,-6.24,0.593,216747,120.056,0,1
69,0.0935,0.814,0,0.0809,0.0892,0.635,-6.609,0.784,200774,87.581,7,0
69,0.214,0.666,0,0.0326,0.0979,0.677,-5.743,0.178,178242,100.014,2,1
69,0.00368,0.739,0,0.0587,0.0968,0.536,-6.501,0.193,236147,122.022,1,1
69,0.145,0.652,5.65E-06,0.0418,0.164,0.591,-7.274,0.274,261800,121.873,11,0
69,0.976,0.356,1.89E-05,0.0388,0.111,0.143,-15.148,0.334,99658,75.522,9,1
69,0.262,0.606,0,0.0671,0.1,0.775,-4.269,0.307,228147,164.02,5,0
69,0.759,0.564,0,0.459,0.0989,0.374,-14.132,0.277,120216,97.387,1,1
69,0.375,0.831,1.47E-05,0.15,0.118,0.485,-6.677,0.622,245667,80.022,10,0
69,0.636,0.811,0,0.0414,0.462,0.447,-6.55,0.694,205792,99.995,4,1
69,0.0106,0.551,0.474,0.17,0.118,0.953,-4.695,0.176,144109,128.462,0,1
69,0.248,0.721,0,0.032,0.212,0.459,-6.408,0.46,208493,119.914,4,1
69,0.416,0.458,0.0919,0.15,0.0966,0.378,-11.354,0.037,176804,168.232,2,0
69,0.0149,0.921,0.000238,0.119,0.334,0.467,-8.443,0.287,191252,135.995,1,1
69,0.75,0.732,0.828,0.057,0.141,0.303,-13.575,0.601,173143,82.555,4,1
69,0.342,0.547,0.335,0.192,0.148,0.596,-7.744,0.368,208493,159.985,8,0
69,0.18,0.0716,0.944,0.0697,0.692,0.948,-27.25,0.00548,144727,80.956,0,0
69,0.86,0.567,0.257,0.0349,0.115,0.434,-12.755,0.254,272347,82.459,7,0
69,0.0285,0.694,0.00992,0.0401,0.535,0.414,-12.117,0.941,148561,125.069,7,0
69,0.0848,0.852,0.167,0.0602,0.142,0.41,-9.498,0.467,114109,122.054,0,1
69,0.202,0.745,0,0.088,0.12,0.477,-7.706,0.454,222320,136.055,11,0
69,0.872,0.503,0.000293,0.0658,0.12,0.212,-12.735,0.185,232412,118.492,0,0
69,0.107,0.847,7.40E-06,0.0397,0.106,0.603,-4.607,0.735,227387,114.045,0,0
69,0.651,0.715,0.000292,0.425,0.172,0.55,-10.293,0.824,141663,116.669,10,0
69,0.0692,0.904,0,0.32,0.339,0.756,-3.746,0.342,288087,140.005,10,1
69,0.156,0.774,0,0.245,0.0955,0.623,-7.871,0.393,220888,128.661,5,1
69,0.241,0.574,0.00806,0.0728,0.0962,0.734,-2.697,0.769,255507,98.023,1,1
69,0.4,0.583,0,0.211,0.183,0.7,-4.969,0.553,194827,103.072,2,0
69,0.112,0.78,0,0.484,0.329,0.808,-5.175,0.642,216029,79.982,2,1
69,0.905,0.54,0,0.0458,0.15,0.235,-9.676,0.415,218267,119.766,9,1
69,0.427,0.739,2.23E-05,0.0376,0.317,0.744,-1.589,0.97,208118,120.083,10,1
69,0.571,0.698,5.30E-06,0.0686,0.0587,0.611,-6.754,0.507,190000,130.098,10,0
69,0.067,0.631,0,0.0878,0.0952,0.599,-6.137,0.727,190576,170.122,7,0
69,0.168,0.746,0,0.0491,0.264,0.585,-5.937,0.948,259240,182.018,4,0
69,0.142,0.323,0.000162,0.0338,0.163,0.737,-4.008,0.155,241067,113.26,10,1
69,0.185,0.849,0.00118,0.0574,0.0954,0.699,-5.193,0.0778,256341,100.989,4,0
69,0.0699,0.728,7.01E-06,0.185,0.318,0.602,-7.748,0.328,225040,140.081,9,0
69,0.161,0.665,0.0669,0.253,0.907,0.905,-5.785,0.288,147305,114.938,7,1
69,0.287,0.743,8.10E-05,0.125,0.0778,0.73,-4.314,0.15,197968,179.972,10,0
69,0.332,0.797,1.06E-06,0.0365,0.258,0.454,-7.072,0.568,188587,126.059,10,1
69,0.137,0.787,1.06E-06,0.0695,0.108,0.705,-7.582,0.499,188654,81.998,0,1
69,0.0941,0.623,0,0.0595,0.119,0.624,-5.469,0.347,204907,180.016,1,1
69,0.539,0.444,0,0.0439,0.0544,0.426,-2.861,0.826,215882,204.197,2,1
69,0.486,0.74,0,0.0623,0.163,0.595,-9.082,0.316,187273,131.96,1,1
69,0.911,0.614,0,0.0376,0.148,0.126,-9.403,0.351,229029,119.945,9,1
69,0.558,0.741,0,0.0357,0.0583,0.466,-7.258,0.351,197369,102.058,4,1
69,0.962,0.424,0.336,0.0355,0.664,0.437,-8.588,0.131,208173,174.127,2,1
69,0.408,0.692,0,0.124,0.0986,0.719,-5.373,0.266,264906,130.053,9,1
69,9.45E-05,0.595,0.0529,0.0312,0.196,0.636,-5.981,0.147,222667,112.008,5,0
69,0.147,0.809,1.85E-06,0.0833,0.532,0.634,-6.432,0.601,512060,154.979,9,0
69,0.0273,0.494,0,0.0405,0.105,0.672,-4.877,0.557,277027,156.208,3,1
69,0.252,0.669,0,0.0585,0.72,0.684,-4.595,0.466,192537,96.097,7,1
69,0.00512,0.748,0,0.0875,0.175,0.961,-6.518,0.856,228759,116.037,8,0
69,0.372,0.773,0.00524,0.113,0.108,0.57,-3.482,0.772,187125,95.038,8,1
69,0.0254,0.504,0,0.213,0.0659,0.869,-5.576,0.19,205833,157.992,9,0
69,0.0467,0.824,3.29E-05,0.0755,0.198,0.745,-5.49,0.888,210547,125.013,11,0
69,0.488,0.773,3.60E-06,0.0958,0.0814,0.699,-5.982,0.513,180120,104.941,1,0
69,0.402,0.536,0,0.0359,0.11,0.317,-8.752,0.319,194659,143.89,6,1
69,0.31,0.749,0,0.345,0.232,0.752,-4.883,0.901,183753,180.049,6,1
69,0.451,0.435,0,0.0609,0.112,0.636,-6.851,0.101,216338,141.87,5,0
69,0.00219,0.709,0,0.0881,0.103,0.857,-3.394,0.446,260234,126.038,9,1
69,0.238,0.7,0.318,0.0329,0.658,0.82,-5.499,0.667,167960,109.998,5,0
69,0.0233,0.787,0,0.037,0.0861,0.543,-6.7,0.332,210641,99.026,10,0
69,0.291,0.863,0.00126,0.0484,0.0794,0.533,-7.986,0.738,249957,102.025,5,0
69,0.237,0.67,0,0.0393,0.465,0.743,-4.993,0.571,218293,125.944,10,1
69,0.205,0.802,0.000748,0.289,0.246,0.607,-11.028,0.274,261881,96.916,11,0
69,0.0458,0.537,2.54E-06,0.0411,0.112,0.656,-5.863,0.45,232173,141.873,11,0
69,0.21,0.503,0.000708,0.0881,0.257,0.581,-7.007,0.633,233601,94.555,6,1
69,0.303,0.79,0,0.0471,0.61,0.858,-2.78,0.79,192000,92.05,2,1
69,0.0317,0.798,0,0.0839,0.214,0.809,-6.152,0.471,206920,90.006,5,1
69,0.161,0.684,0.000363,0.0714,0.0871,0.811,-4.494,0.721,250840,87.866,7,1
70,0.964,0.661,1.63E-05,0.0324,0.106,0.14,-16.339,0.306,189000,79.977,6,0
70,0.208,0.646,0,0.0313,0.125,0.781,-4.616,0.565,169920,94.975,1,1
70,0.199,0.499,0,0.0554,0.0933,0.797,-3.77,0.408,211768,176.024,2,1
70,0.0961,0.521,6.15E-06,0.0362,0.395,0.762,-5.059,0.486,191987,143.866,9,1
70,0.101,0.632,0,0.0503,0.17,0.804,-6.109,0.35,199625,92.456,7,1
70,0.00566,0.6,9.78E-06,0.0388,0.0891,0.851,-4.645,0.727,186119,98.007,11,1
70,0.0491,0.491,0,0.0481,0.242,0.907,-3.594,0.631,182667,199.943,7,1
70,0.0952,0.611,0,0.0274,0.11,0.555,-6.372,0.413,198453,88.969,6,0
70,0.0292,0.474,0,0.0289,0.133,0.594,-5.756,0.503,195987,86.131,11,1
70,0.462,0.555,0.000191,0.0295,0.0869,0.43,-9.105,0.274,246133,147.613,2,1
70,0.208,0.794,7.17E-06,0.0941,0.12,0.459,-7.404,0.266,187007,149.033,7,1
70,0.252,0.689,1.95E-05,0.0306,0.178,0.614,-6.137,0.411,219053,141.97,4,0
70,0.0677,0.753,0,0.284,0.193,0.686,-5.415,0.886,194732,132.055,1,0
70,0.78,0.293,0,0.0284,0.11,0.237,-8.17,0.108,215613,92.935,6,1
70,0.283,0.472,0,0.0447,0.83,0.861,-3.966,0.358,211773,144.077,4,0
70,0.385,0.651,0,0.0466,0.181,0.654,-5.481,0.539,167019,141.975,1,1
70,0.0544,0.604,0.000242,0.188,0.162,0.436,-8.32,0.239,361280,107.978,2,1
70,0.0491,0.6,0,0.384,0.109,0.716,-5.554,0.246,175040,180.165,3,0
70,0.0476,0.864,0,0.104,0.0863,0.664,-7.315,0.381,99108,94.932,8,1
70,0.327,0.736,0,0.196,0.229,0.482,-8.242,0.608,224507,140.064,4,1
70,0.221,0.831,0,0.264,0.291,0.795,-6.186,0.744,96064,160.063,1,1
70,0.257,0.881,1.50E-06,0.119,0.0964,0.623,-9.662,0.745,129547,88.953,1,1
70,0.904,0.503,0,0.0547,0.303,0.446,-6.279,0.476,160661,174.062,5,1
70,0.0168,0.713,0,0.15,0.118,0.831,-4.75,0.584,332301,173.948,1,0
70,0.841,0.686,0.00109,0.151,0.0816,0.195,-15.136,0.129,167993,105.99,5,1
70,0.0635,0.675,0.073,0.151,0.0711,0.464,-9.277,0.129,233785,79.55,1,1
70,0.0632,0.936,0,0.457,0.104,0.704,-5.47,0.566,214376,130.022,5,0
70,0.121,0.788,0.00112,0.142,0.166,0.842,-4.006,0.481,166476,190.077,4,0
70,0.165,0.943,0,0.246,0.327,0.677,-6.033,0.616,145760,112.001,7,1
70,0.88,0.636,0.114,0.198,0.108,0.299,-13.717,0.0646,164000,119.919,4,0
70,0.0967,0.755,0,0.288,0.158,0.552,-5.604,0.402,193973,153.157,9,1
70,0.77,0.533,0.000164,0.517,0.0969,0.496,-9.363,0.173,347987,155.158,6,0
70,0.0256,0.82,0,0.411,0.0952,0.568,-8.23,0.535,210787,152.279,6,0
70,0.384,0.723,0,0.298,0.384,0.654,-6.82,0.675,252240,149.949,0,1
70,0.339,0.689,0,0.119,0.297,0.584,-5.768,0.676,191680,156.572,1,0
70,0.894,0.574,0.00111,0.196,0.118,0.123,-13.959,0.117,98027,115.431,1,1
70,0.341,0.672,2.40E-05,0.034,0.106,0.717,-2.714,0.225,194560,160.981,1,1
70,0.488,0.689,0.00016,0.0301,0.0659,0.412,-7.523,0.537,184060,126.754,7,0
70,0.0142,0.936,0,0.125,0.132,0.585,-6.914,0.242,255379,124.991,0,1
70,0.81,0.66,2.15E-06,0.0482,0.11,0.447,-9.026,0.578,174490,84.95,1,0
70,0.733,0.638,0.000133,0.0425,0.334,0.4,-11.212,0.495,166093,150.133,11,0
70,0.116,0.886,0.0737,0.0612,0.145,0.893,-2.713,0.814,145272,116.01,6,0
70,0.000607,0.472,2.74E-05,0.0356,0.0957,0.745,-5.297,0.0631,252926,180.06,4,1
70,0.8,0.809,0,0.0487,0.221,0.483,-6.886,0.715,168418,96.974,5,1
70,0.107,0.792,0,0.0851,0.183,0.743,-2.806,0.742,195637,150.024,7,1
70,0.274,0.562,0,0.484,0.102,0.579,-6.788,0.577,176591,84.143,10,0
70,0.0173,0.74,0,0.0879,0.276,0.592,-5.003,0.379,181714,140.093,1,0
70,0.434,0.731,3.34E-06,0.0555,0.114,0.774,-5.273,0.219,212467,100.005,10,0
70,0.569,0.956,0.394,0.0773,0.314,0.373,-7.963,0.568,268333,119.994,6,1
70,0.347,0.561,2.93E-06,0.0669,0.122,0.684,-8.235,0.528,219680,81.977,9,1
70,0.895,0.787,0.0224,0.0383,0.115,0.312,-12.401,0.425,128888,119.899,7,1
70,0.952,0.634,0,0.0622,0.134,0.153,-14.409,0.318,221538,77.77,4,1
70,0.774,0.514,2.91E-06,0.0337,0.121,0.605,-5.363,0.409,185123,120.894,7,1
70,0.957,0.0559,1,0.104,0.112,0.338,-31.434,0.0212,171719,58.227,10,0
70,0.00925,0.646,0.000308,0.0381,0.115,0.709,-6.005,0.281,159150,80.504,5,0
70,0.223,0.815,0,0.0897,0.104,0.518,-6.594,0.877,177667,151.891,7,0
70,0.186,0.71,0,0.0431,0.0974,0.614,-6.757,0.658,172107,148.152,10,0
70,0.715,0.816,0.785,0.0379,0.108,0.0965,-22.035,0.847,104777,110.008,7,1
70,0.745,0.499,0.00123,0.0429,0.106,0.181,-15.359,0.0747,214533,111.956,9,0
70,0.952,0.748,0.917,0.229,0.0866,0.265,-12.074,0.14,126250,77.009,8,0
70,0.418,0.693,0,0.193,0.338,0.434,-9.366,0.685,159327,63.033,1,1
70,0.00185,0.432,0,0.211,0.308,0.612,-8.846,0.253,205333,88.716,11,0
70,0.0643,0.78,0.0313,0.0671,0.174,0.492,-3.4,0.374,94246,143.983,5,0
70,0.263,0.476,0.00261,0.149,0.109,0.718,-7.227,0.361,230027,183.932,5,0
70,0.0139,0.85,0.000384,0.0665,0.0947,0.5,-6.708,0.816,170509,160.02,8,1
70,0.227,0.83,0,0.295,0.112,0.546,-5.716,0.535,262494,182.973,1,1
70,0.348,0.584,4.04E-06,0.0488,0.0983,0.599,-7.786,0.875,191880,119.573,6,0
70,0.323,0.789,3.42E-06,0.0709,0.0645,0.534,-6.347,0.631,139840,134.055,8,0
70,0.00407,0.701,0.000151,0.0836,0.045,0.458,-7.749,0.482,204727,102.967,1,1
70,0.668,0.767,0.000145,0.0385,0.217,0.379,-10.348,0.252,230578,103.956,0,1
70,0.0215,0.765,0,0.127,0.227,0.704,-4.589,0.498,192172,147.055,5,0
70,0.337,0.669,0,0.0318,0.198,0.561,-6.613,0.867,174276,114.405,1,1
70,0.175,0.764,0,0.288,0.105,0.711,-3.818,0.774,112667,90.076,4,0
70,0.0351,0.82,0.0159,0.308,0.122,0.603,-7.18,0.177,151851,159.976,8,1
